,CONF,DEC,MASK_NUM,OII,OII_err,RA,bit_code,gmag,redz,rmag,zmag,mask_name
1484,-999,21.769489797,10,0.0,-1.0,142.33062814,1024,19.4876041393,-999.0,19.5176676064,19.4330939786,NGC-6-1
1485,-999,21.818174728,10,0.0,-1.0,142.368639694,768,23.6625080605,-999.0,23.5279541795,22.9939746402,NGC-6-1
1486,-999,21.7363700465,10,0.0,-1.0,142.316839333,2008,22.9263744678,-999.0,22.6333580302,21.7555427709,NGC-6-1
1487,-999,21.7273834906,10,0.0,-1.0,142.312789045,2008,23.4241409567,-999.0,23.2159500748,22.1874236713,NGC-6-1
1488,-999,21.7751317125,10,0.0,-1.0,142.352528289,1544,20.5922317595,-999.0,20.6122073128,20.0349731823,NGC-6-1
1489,-999,21.817007562,10,0.0,-1.0,142.389444469,1680,22.723428718,-999.0,22.0912970986,21.3130054805,NGC-6-1
1490,-999,21.7490699124,10,0.0,-1.0,142.342957565,1560,23.2727604521,-999.0,22.7078685998,21.9542102891,NGC-6-1
1491,-999,21.8232440203,10,0.0,-1.0,142.402643745,4,,-999.0,,,NGC-6-1
1492,-999,21.7379741337,10,0.0,-1.0,142.344215088,2000,23.1945686691,-999.0,22.8014030612,21.6098537201,NGC-6-1
1493,-999,21.7465219752,10,0.0,-1.0,142.354416811,1808,22.8455315204,-999.0,22.1027737159,21.2337036178,NGC-6-1
1494,-999,21.8187929633,10,0.0,-1.0,142.409579468,1792,23.1717834881,-999.0,22.2836017831,21.192905443,NGC-6-1
1495,-999,21.7077978333,10,0.0,-1.0,142.335293526,8,22.8475517377,-999.0,22.4967417088,22.0273898411,NGC-6-1
1496,-999,21.7978140748,10,0.0,-1.0,142.405351412,2,17.70405,-999.0,,,NGC-6-1
1497,-999,21.7237592674,10,0.0,-1.0,142.355180388,2008,23.0613879982,-999.0,22.7385196401,21.9783229384,NGC-6-1
1498,-999,21.7466817866,10,0.0,-1.0,142.375307819,2,19.62363,-999.0,,,NGC-6-1
1499,-999,21.7703790203,10,0.0,-1.0,142.397123745,4,,-999.0,,,NGC-6-1
1500,-999,21.7307167874,10,0.0,-1.0,142.372786744,216,23.5214585071,-999.0,23.2633627336,22.4070171441,NGC-6-1
1501,-999,21.7179376681,10,0.0,-1.0,142.367419755,2008,23.1403465296,-999.0,23.0839577034,22.0996265444,NGC-6-1
1502,-999,21.7559767662,10,0.0,-1.0,142.397468924,2000,23.4849244001,-999.0,23.2108384073,22.1053657601,NGC-6-1
1503,-999,21.7827590854,10,0.0,-1.0,142.420077162,1792,22.8684730178,-999.0,22.8963279428,21.1675204044,NGC-6-1
1504,-999,21.7116721372,10,0.0,-1.0,142.371140688,2000,23.086290366,-999.0,22.3804379062,21.2895069322,NGC-6-1
1505,-999,21.6993140319,10,0.0,-1.0,142.371493272,208,23.3256171133,-999.0,23.5037640098,22.4045353762,NGC-6-1
1506,-999,21.6892979324,10,0.0,-1.0,142.369827461,2000,23.2002602336,-999.0,22.6477279947,21.5526179922,NGC-6-1
1507,-999,21.7603361671,10,0.0,-1.0,142.426833394,2008,23.0772343126,-999.0,22.564197532,21.7968959569,NGC-6-1
1508,-999,21.775403279,10,0.0,-1.0,142.442063079,1752,23.1287975096,-999.0,22.7585925788,22.0553989525,NGC-6-1
1509,-999,21.6913207655,10,0.0,-1.0,142.388492195,4,,-999.0,,,NGC-6-1
1510,-999,21.7050598184,10,0.0,-1.0,142.404544967,2008,23.262523625,-999.0,23.3876609709,22.3358420767,NGC-6-1
1511,-999,21.7005049944,10,0.0,-1.0,142.403765212,2008,23.5406227487,-999.0,23.3243961654,22.3222427208,NGC-6-1
1512,-999,21.6734681177,10,0.0,-1.0,142.38739843,216,23.2181676317,-999.0,22.7989633561,22.1728012679,NGC-6-1
1513,-999,21.6898895511,10,0.0,-1.0,142.406357925,1024,23.4342594495,-999.0,23.308639493,23.1854057024,NGC-6-1
1514,-999,21.685141906,10,0.0,-1.0,142.406364424,8,23.8643690286,-999.0,23.3704754786,22.7637596845,NGC-6-1
1515,-999,21.7474630203,10,0.0,-1.0,142.456403745,4,,-999.0,,,NGC-6-1
1516,-999,21.7584096015,10,0.0,-1.0,142.467025716,2008,23.2441768809,-999.0,23.0377235318,22.4315127834,NGC-6-1
1517,-999,21.7531219406,10,0.0,-1.0,142.467186624,1736,23.179832431,-999.0,23.0826320912,22.7349529195,NGC-6-1
1518,-999,21.6881182078,10,0.0,-1.0,142.424917882,8,23.8041533406,-999.0,23.3473691197,22.5400972092,NGC-6-1
1519,-999,21.7577005711,10,0.0,-1.0,142.482999029,2,20.25782,-999.0,,,NGC-6-1
1520,-999,21.7622239874,10,0.0,-1.0,142.489563139,1752,22.8422145666,-999.0,22.2772922422,21.4944514871,NGC-6-1
1521,-999,21.7089357837,10,0.0,-1.0,142.455462843,8,23.3858846535,-999.0,22.8762147566,22.2015628185,NGC-6-1
1522,-999,21.7187149027,10,0.0,-1.0,142.46525992,784,23.6984023829,-999.0,23.1850834589,22.0976791511,NGC-6-1
1523,-999,21.6685358494,10,0.0,-1.0,142.431529833,2008,23.0474453113,-999.0,22.750152555,22.0860728808,NGC-6-1
1524,-999,21.6877295266,10,0.0,-1.0,142.447886042,216,22.5933062178,-999.0,22.2479499338,21.6006576525,NGC-6-1
1525,-999,21.6648083959,10,0.0,-1.0,142.433871111,2000,22.9778461396,-999.0,22.5163726821,21.3440150562,NGC-6-1
1526,-999,21.7028867725,10,0.0,-1.0,142.464885192,8,23.5394690859,-999.0,23.2288708007,22.6938348415,NGC-6-1
1527,-999,21.6517405846,10,0.0,-1.0,142.431563191,80,23.6185414104,-999.0,23.934891871,22.4174402745,NGC-6-1
1528,-999,21.7275822342,10,0.0,-1.0,142.491862633,208,23.5354512215,-999.0,23.4657541569,22.5592035437,NGC-6-1
1529,-999,21.6840319885,10,0.0,-1.0,142.463043781,2,19.87804,-999.0,,,NGC-6-1
1530,-999,21.6766014357,10,0.0,-1.0,142.460716122,2000,23.4746875611,-999.0,23.1507034944,21.8945369417,NGC-6-1
1531,-999,21.7161626595,10,0.0,-1.0,142.492077386,2000,23.4124870667,-999.0,22.8551368623,22.0137519841,NGC-6-1
1532,-999,21.7288088576,10,0.0,-1.0,142.50551725,840,23.587816322,-999.0,23.1573810157,22.4170817947,NGC-6-1
1533,-999,21.6714139815,10,0.0,-1.0,142.469288083,208,22.7773612861,-999.0,22.1311476243,21.1522585688,NGC-6-1
1534,-999,21.7314997725,10,0.0,-1.0,142.515605566,128,23.6230113611,-999.0,23.8291125247,23.1868541201,NGC-6-1
1535,-999,21.6740470273,10,0.0,-1.0,142.476616648,2008,23.360029225,-999.0,23.3491116307,22.4312629717,NGC-6-1
1536,-999,21.6407424074,10,0.0,-1.0,142.454994717,2000,23.4593219832,-999.0,23.5075683701,22.5327968627,NGC-6-1
1537,-999,21.6404716879,10,0.0,-1.0,142.461487134,2,17.33523,-999.0,,,NGC-6-1
1538,-999,21.6524929203,10,0.0,-1.0,142.476205607,2008,23.286228212,-999.0,23.1134262616,22.0895748334,NGC-6-1
1539,-999,21.6464601964,10,0.0,-1.0,142.4748002,1792,22.5298977038,-999.0,21.7159881229,20.8218860863,NGC-6-1
1540,-999,21.6902020203,10,0.0,-1.0,142.514113745,4,,-999.0,,,NGC-6-1
1541,-999,21.6806383299,10,0.0,-1.0,142.510269295,8,23.293924723,-999.0,22.75835364,22.0833519992,NGC-6-1
1542,-999,21.7075755149,10,0.0,-1.0,142.532928386,2000,23.4731217067,-999.0,23.4915638255,22.3996600665,NGC-6-1
1543,-999,21.7190680421,10,0.0,-1.0,142.546294032,2008,23.4661312207,-999.0,23.1596737566,22.45198058,NGC-6-1
1544,-999,21.7076184481,10,0.0,-1.0,142.543621686,192,23.6475866376,-999.0,23.6523129768,22.8032250857,NGC-6-1
1545,-999,21.6945977088,10,0.0,-1.0,142.543150821,80,23.6896911568,-999.0,23.4445183073,22.2731440386,NGC-6-1
1546,-999,21.6982277243,10,0.0,-1.0,142.555769786,208,23.4947752623,-999.0,23.6150733337,22.5772978999,NGC-6-1
1547,-999,21.625658586,10,0.0,-1.0,142.509404108,2000,23.3692454998,-999.0,22.6775340851,21.1954708023,NGC-6-1
1548,-999,21.6500361137,10,0.0,-1.0,142.531074909,2008,23.4180201974,-999.0,23.0859584867,22.1819687191,NGC-6-1
1549,-999,21.626951537,10,0.0,-1.0,142.51839056,8,22.0730053522,-999.0,21.8049418251,21.3679856561,NGC-6-1
1550,-999,21.6162428861,10,0.0,-1.0,142.514884902,8,23.7826881038,-999.0,23.1626986185,22.4033982678,NGC-6-1
1551,-999,21.6336061678,10,0.0,-1.0,142.530729432,128,23.5464096068,-999.0,23.6494690527,23.2462982178,NGC-6-1
1552,-999,21.6952028631,10,0.0,-1.0,142.57798095,128,23.104853557,-999.0,23.1382924616,23.1068686971,NGC-6-1
1553,-999,21.6282257279,10,0.0,-1.0,142.217125114,16,23.6735900162,-999.0,23.1458386217,22.0156282107,NGC-6-1
1554,-999,21.5870450965,10,0.0,-1.0,142.191025363,2,20.28021,-999.0,,,NGC-6-1
1555,-999,21.6541902681,10,0.0,-1.0,142.244342716,2,19.5559,-999.0,,,NGC-6-1
1556,-999,21.5972532115,10,0.0,-1.0,142.208903897,216,23.1620350522,-999.0,23.2210498381,22.7698270883,NGC-6-1
1557,-999,21.6671245581,10,0.0,-1.0,142.265767908,976,23.5515957062,-999.0,23.3172207365,22.1540336455,NGC-6-1
1558,-999,21.5710743581,10,0.0,-1.0,142.202609289,8,23.4782008888,-999.0,22.9323601458,22.2782728385,NGC-6-1
1559,-999,21.6536574479,10,0.0,-1.0,142.267117915,976,23.6470413202,-999.0,23.4913730263,22.4557991528,NGC-6-1
1560,-999,21.6292495791,10,0.0,-1.0,142.256785375,2008,22.9911021843,-999.0,22.8081245185,22.1833858729,NGC-6-1
1561,-999,21.6608482871,10,0.0,-1.0,142.28258625,768,23.6811810252,-999.0,22.9902210591,22.0190677317,NGC-6-1
1562,-999,21.6140599813,10,0.0,-1.0,142.251372727,2,20.15318,-999.0,,,NGC-6-1
1563,-999,21.5652813796,10,0.0,-1.0,142.220900429,1928,23.507518772,-999.0,23.4271126306,22.9140816136,NGC-6-1
1564,-999,21.5699931221,10,0.0,-1.0,142.229423776,2000,22.8140812053,-999.0,22.1024379284,20.9872608262,NGC-6-1
1565,-999,21.6588736935,10,0.0,-1.0,142.29651321,1240,22.3787154555,-999.0,21.9845618675,21.2625998853,NGC-6-1
1566,-999,21.6193810628,10,0.0,-1.0,142.271778132,2000,22.5782298855,-999.0,21.934255608,21.0373230288,NGC-6-1
1567,-999,21.6245665632,10,0.0,-1.0,142.302095723,1536,22.7752304183,-999.0,21.9739303439,21.1175307893,NGC-6-1
1568,-999,21.588449412,10,0.0,-1.0,142.278544998,2008,23.1314601472,-999.0,23.3469905968,22.5373687939,NGC-6-1
1569,-999,21.5826313201,10,0.0,-1.0,142.277636532,8,23.2651162191,-999.0,22.7316444942,22.12673453,NGC-6-1
1570,-999,21.6424952152,10,0.0,-1.0,142.324421732,208,22.6248946097,-999.0,21.9338555151,20.9948196061,NGC-6-1
1571,-999,21.6025497734,10,0.0,-1.0,142.298140773,128,23.5419808,-999.0,23.7784497799,23.5399036739,NGC-6-1
1572,-999,21.545328144,10,0.0,-1.0,142.261114315,4,,-999.0,,,NGC-6-1
1573,-999,21.6405946633,10,0.0,-1.0,142.334553053,2008,23.0074157452,-999.0,23.0765286209,22.4895400677,NGC-6-1
1574,-999,21.553158124,10,0.0,-1.0,142.274808882,1936,23.1912078226,-999.0,22.3403949143,21.1431292935,NGC-6-1
1575,-999,21.6248361904,10,0.0,-1.0,142.330758306,2000,22.4447613094,-999.0,21.7768325602,20.5083160473,NGC-6-1
1576,-999,21.6338613497,10,0.0,-1.0,142.341282372,1920,23.4535179565,-999.0,23.5452613911,23.3052978643,NGC-6-1
1577,-999,21.5900500887,10,0.0,-1.0,142.313851496,8,23.5188202523,-999.0,23.2671444398,22.8455988687,NGC-6-1
1578,-999,21.5589176243,10,0.0,-1.0,142.294138273,8,23.0176704231,-999.0,22.5084974895,21.8652485317,NGC-6-1
1579,-999,21.5653407857,10,0.0,-1.0,142.302142315,768,23.6097126298,-999.0,22.7090816667,21.0972365535,NGC-6-1
1580,-999,21.6178450308,10,0.0,-1.0,142.352715361,2008,21.5736828084,-999.0,21.3865413242,20.6930483965,NGC-6-1
1581,-999,21.5594336429,10,0.0,-1.0,142.313717746,8,23.5768743903,-999.0,23.2420713453,22.7768175087,NGC-6-1
1582,-999,21.5209511156,10,0.0,-1.0,142.289191961,768,23.649139378,-999.0,23.2692223245,21.67022708,NGC-6-1
1583,-999,21.5422799274,10,0.0,-1.0,142.307969913,2008,23.2576713888,-999.0,23.1758767188,22.5729007895,NGC-6-1
1584,-999,21.5276138039,10,0.0,-1.0,142.302441046,8,23.3945782084,-999.0,23.083028387,22.6059292634,NGC-6-1
1585,-999,21.5750713361,10,0.0,-1.0,142.342516719,1160,22.7638034984,-999.0,22.6762885963,22.3896655631,NGC-6-1
1586,-999,21.605246113,10,0.0,-1.0,142.367343322,216,23.1147909457,-999.0,22.5469945842,21.7932409397,NGC-6-1
1587,-999,21.5485045742,10,0.0,-1.0,142.333853491,1752,23.2480926505,-999.0,23.004867576,22.4908562115,NGC-6-1
1588,-999,21.5090146852,10,0.0,-1.0,142.308825929,832,23.6544151656,-999.0,23.5290680318,22.7256545785,NGC-6-1
1589,-999,21.5787077033,10,0.0,-1.0,142.363061733,2000,23.2660465731,-999.0,23.485782665,22.9376239738,NGC-6-1
1590,-999,21.5507712224,10,0.0,-1.0,142.345574093,2008,23.4046764641,-999.0,23.2813854743,22.6961193236,NGC-6-1
1591,-999,21.540308635,10,0.0,-1.0,142.340791164,216,23.3979790256,-999.0,23.3665343784,22.3092600377,NGC-6-1
1592,-999,21.5262616285,10,0.0,-1.0,142.334176276,1024,23.5391616495,-999.0,22.33152013,21.0348471826,NGC-6-1
1593,-999,21.5608583502,10,0.0,-1.0,142.362393414,192,23.6549702,-999.0,23.6437171648,22.8006281405,NGC-6-1
1594,-999,21.5500433383,10,0.0,-1.0,142.3579077,2008,23.4417838997,-999.0,23.2381649315,22.4403667181,NGC-6-1
1595,-999,21.523503144,10,0.0,-1.0,142.344524315,4,,-999.0,,,NGC-6-1
1596,-999,21.5520947373,10,0.0,-1.0,142.368173347,2008,22.02886201,-999.0,21.9984340423,21.3941631424,NGC-6-1
1597,-999,21.5606878526,10,0.0,-1.0,142.378168208,2000,22.9375210379,-999.0,22.4632931243,20.9661464258,NGC-6-1
1598,-999,21.5923272022,10,0.0,-1.0,142.403602853,8,23.3922050774,-999.0,22.8618447452,22.2613382346,NGC-6-1
1599,-999,21.5220327268,10,0.0,-1.0,142.35581036,768,23.6787719728,-999.0,22.6876926118,21.3216533533,NGC-6-1
1600,-999,21.5388889793,10,0.0,-1.0,142.372009129,2,19.32218,-999.0,,,NGC-6-1
1601,-999,21.5882209048,10,0.0,-1.0,142.410393053,216,23.4102085924,-999.0,23.3189877936,22.5948358672,NGC-6-1
1602,-999,21.5466292088,10,0.0,-1.0,142.383653545,128,23.3737000013,-999.0,23.3089710661,23.1905420096,NGC-6-1
1603,-999,21.5164563171,10,0.0,-1.0,142.366256354,8,23.5431459317,-999.0,23.2369084776,22.7400588522,NGC-6-1
1604,-999,21.5315956587,10,0.0,-1.0,142.379890986,1024,21.6074181107,-999.0,21.5270137688,21.3323307248,NGC-6-1
1605,-999,21.5248916503,10,0.0,-1.0,142.377726933,2008,22.8573494245,-999.0,22.389224969,21.6499938864,NGC-6-1
1606,-999,21.4863848471,10,0.0,-1.0,142.357000623,2000,23.2152232743,-999.0,22.6486053639,21.4677181325,NGC-6-1
1607,-999,21.5444826146,10,0.0,-1.0,142.407652421,776,23.6590347479,-999.0,23.1772709304,22.3942604149,NGC-6-1
1608,-999,21.5379147037,10,0.0,-1.0,142.405870427,2000,23.2591838829,-999.0,22.6816826243,21.5579662545,NGC-6-1
1609,-999,21.5035519989,10,0.0,-1.0,142.383991755,8,23.8407173685,-999.0,23.2877340511,22.6705829189,NGC-6-1
1610,-999,21.5494864729,10,0.0,-1.0,142.419968009,2000,23.2628994221,-999.0,22.6438655678,21.5579127728,NGC-6-1
1611,-999,21.5226378221,10,0.0,-1.0,142.404270015,1752,23.3992900846,-999.0,23.0420798868,22.415227841,NGC-6-1
1612,-999,21.4978410623,10,0.0,-1.0,142.389883925,2008,22.8299484029,-999.0,22.5638236916,21.7467060073,NGC-6-1
1613,-999,21.4889955532,10,0.0,-1.0,142.386331008,1936,23.1721591368,-999.0,22.3721885307,21.3344496943,NGC-6-1
1614,-999,21.4790314568,10,0.0,-1.0,142.381696142,8,23.4562719651,-999.0,23.0406057016,22.5288469696,NGC-6-1
1615,-999,21.5551885901,10,0.0,-1.0,142.44136878,1752,23.3774757703,-999.0,23.1760311005,22.4606437881,NGC-6-1
1616,-999,21.5391034808,10,0.0,-1.0,142.434881753,2008,23.136341114,-999.0,23.0761909099,22.3052292193,NGC-6-1
1617,-999,21.4987340287,10,0.0,-1.0,142.410536454,8,23.7184306382,-999.0,23.2080455068,22.630026191,NGC-6-1
1618,-999,21.4724541109,10,0.0,-1.0,142.395269718,216,23.5465019034,-999.0,23.2840773845,22.4629160564,NGC-6-1
1619,-999,21.4510309999,10,0.0,-1.0,142.389031848,216,23.5309034685,-999.0,23.4276062935,22.7918637368,NGC-6-1
1620,-999,21.4773607719,10,0.0,-1.0,142.410722429,8,22.1610726037,-999.0,21.7834386195,21.2266591451,NGC-6-1
1621,-999,21.5118792863,10,0.0,-1.0,142.439651011,2008,23.3246364554,-999.0,23.0827388997,22.2978973868,NGC-6-1
1622,-999,21.5416185039,10,0.0,-1.0,142.468070169,2008,23.0474585977,-999.0,22.5694369946,21.7343310459,NGC-6-1
1623,-999,-999.0,11,0.0,-1.0,-999.0,-999,,-999.0,,,NGC-7-1
1624,3,-2.2047689293,11,15.1598658981,0.379544000303,160.552236668,1744,23.2900810359,0.7887,22.6628589746,21.6447410906,NGC-7-1
1625,3,-2.20367924501,11,15.3287321658,0.358764751992,160.565411905,784,23.5861110259,0.8802,23.007152544,22.0642165847,NGC-7-1
1626,3,-2.16505812589,11,8.51355747507,0.255532316711,160.633515961,1808,23.4666824406,1.0213,22.7992287078,21.8493747733,NGC-7-1
1627,-999,-2.20184385592,11,0.0,-1.0,160.584420469,768,23.6132087929,-999.0,23.0554714387,22.2108707214,NGC-7-1
1628,3,-2.24552592916,11,14.0523194598,0.314892350815,160.536683407,208,23.5977027745,0.8218,23.7845923151,22.6284648356,NGC-7-1
1629,-999,-2.24802847217,11,0.0,-1.0,160.539136885,1864,22.2394085269,-999.0,22.4513015835,21.8961353089,NGC-7-1
1630,-999,-2.23179175447,11,0.0,-1.0,160.578341358,8,23.7688001259,-999.0,23.4059721615,22.8887778962,NGC-7-1
1631,-999,-2.19852003558,11,0.0,-1.0,160.635443063,2,19.98796,-999.0,,,NGC-7-1
1632,-999,-2.25490728724,11,0.0,-1.0,160.55929609,768,23.6921214821,-999.0,23.4768066523,22.7492141983,NGC-7-1
1633,-999,-2.24457090581,11,0.0,-1.0,160.57771953,2,18.74458,-999.0,,,NGC-7-1
1634,3,-2.2253172759,11,13.1978782234,0.309632346418,160.625538013,2000,23.4649772842,0.9204,23.0254878926,21.922060014,NGC-7-1
1635,1,-2.2169382308,11,4.08660833723,0.239988767131,160.641652556,1808,23.4511699294,0.8206,22.6655444714,21.4797973715,NGC-7-1
1636,3,-2.25002570277,11,0.0,-1.0,160.607176112,8,23.9067613491,0.36905,23.4086215515,22.7795115804,NGC-7-1
1637,3,-2.26398681275,11,0.0,-1.0,160.596974838,8,23.281130848,0.19115,22.7980809931,22.2051146771,NGC-7-1
1638,3,-2.24506057339,11,15.155557208,0.455229881907,160.630838998,2008,22.6313629149,0.60415,22.1744307793,21.3747100599,NGC-7-1
1639,3,-2.25687193636,11,6.56735242495,0.206655710704,160.617462868,208,23.6560649797,1.1898,23.6150749603,22.2950070511,NGC-7-1
1640,3,-2.27256029214,11,8.23006024234,0.3400771584,160.60386104,1936,22.6080856567,0.8213,21.7087173192,20.543552361,NGC-7-1
1641,3,-2.25148687749,11,17.5060341639,0.266060271333,160.637257349,2008,22.9268360434,1.25105,22.7043017952,21.9900760051,NGC-7-1
1642,-999,-2.29530329023,11,0.0,-1.0,160.58080849,768,23.6570643949,-999.0,23.5827388845,23.1500301406,NGC-7-1
1643,3,-2.25914400142,11,10.5331236841,0.316630554085,160.642796323,8,23.7259430897,0.78815,23.3252838089,22.4495103788,NGC-7-1
1644,-999,-2.26217295315,11,0.0,-1.0,160.642210915,8,22.3458582156,-999.0,21.9475419921,21.455379773,NGC-7-1
1645,3,-2.25858980378,11,14.2647308418,0.282369602158,160.652872162,128,23.5633005955,1.43255,23.5342313167,23.1239070346,NGC-7-1
1646,-999,-2.2703878723,11,0.0,-1.0,160.650582522,2000,23.4031124253,-999.0,23.5075779462,22.3859176358,NGC-7-1
1647,2,-2.2998680328,11,19.8172559948,0.426168608102,160.612060628,1752,22.7110538504,1.5581,22.4367714166,21.8828258145,NGC-7-1
1648,3,-2.25870472622,11,10.9662490018,0.347857983473,160.678956503,8,23.6920763727,0.75445,23.1514145268,22.4329989894,NGC-7-1
1649,3,-2.31312451347,11,11.8375056969,0.394462822378,160.605906553,2000,23.0367011672,1.0863,22.5625190733,21.6313152238,NGC-7-1
1650,3,-2.3008415945,11,16.5764649668,0.596990517137,160.630488668,776,23.6576939024,0.5994,23.3282909857,22.6378364812,NGC-7-1
1651,3,-2.30288679587,11,16.0265391695,0.339566713298,160.632627625,1928,23.493780148,1.4548,23.3563423071,22.8626804467,NGC-7-1
1652,-999,-2.28887922885,11,0.0,-1.0,160.657456982,1800,23.5037956558,-999.0,23.2657947323,22.7921657262,NGC-7-1
1653,-999,-2.29296786593,11,0.0,-1.0,160.655506103,2000,23.5396042069,-999.0,22.9903564608,21.8659267934,NGC-7-1
1654,3,-2.27858039898,11,17.4482857111,0.245166079396,160.68481378,976,23.64537049,0.998,23.5155391531,22.382549255,NGC-7-1
1655,-999,-2.327835556,11,0.0,-1.0,160.622051831,2,20.12818,-999.0,,,NGC-7-1
1656,3,-2.29333194245,11,11.5112093913,0.309923233329,160.67716727,8,23.6337338967,0.8398,23.2423356924,22.6143662876,NGC-7-1
1657,-999,-2.34568773286,11,0.0,-1.0,160.605967092,2008,23.263322864,-999.0,23.1789283789,22.0458278722,NGC-7-1
1658,-999,-2.32770419022,11,0.0,-1.0,160.636091309,216,23.0810810657,-999.0,22.828423287,22.1560328372,NGC-7-1
1659,1,-2.29806357497,11,0.0,-1.0,160.682106718,768,23.5644664194,0.8556,22.3978042632,20.8109874651,NGC-7-1
1660,-999,-2.27921340783,11,0.0,-1.0,160.716056904,4,,-999.0,,,NGC-7-1
1661,-999,-2.34778090783,11,0.0,-1.0,160.627786904,4,,-999.0,,,NGC-7-1
1662,-999,-2.29512125456,11,0.0,-1.0,160.706747163,1536,23.3295002076,-999.0,22.2585048293,21.1472435156,NGC-7-1
1663,3,-2.31313514627,11,9.08051536118,0.19540269499,160.688379164,2000,23.2334880818,1.20595,22.7738361717,21.8648853308,NGC-7-1
1664,3,-2.35888777625,11,17.9689285432,0.451888955094,160.627238704,520,23.694543842,0.69975,23.2746334045,22.5713710953,NGC-7-1
1665,-999,-2.36226190783,11,0.0,-1.0,160.629996904,4,,-999.0,,,NGC-7-1
1666,-999,-2.32584515986,11,0.0,-1.0,160.686561964,2000,22.5194854533,-999.0,22.1622943876,20.9382343743,NGC-7-1
1667,-999,-2.30403364821,11,0.0,-1.0,160.722741623,128,22.9679868915,-999.0,22.9200741358,22.758122962,NGC-7-1
1668,3,-2.31064074589,11,6.07320638467,0.158335075738,160.72650475,2008,23.2615852556,1.0421,23.150440276,22.1441974515,NGC-7-1
1669,-999,-2.33911210845,11,0.0,-1.0,160.692368048,208,23.5604440894,-999.0,23.3629379527,21.9837193171,NGC-7-1
1670,3,-2.3641274865,11,21.7347997183,0.360600784206,160.660125643,2000,22.5653362524,0.8384,22.0919037015,21.2388190585,NGC-7-1
1671,3,-2.31961914253,11,16.2556054911,0.306470709621,160.729390887,64,23.7300133981,0.8688,23.7680058453,22.3973588238,NGC-7-1
1672,1,-2.31675806139,11,19.4168979534,0.430847881624,160.737713608,2008,23.5196552587,1.31075,23.4365787404,22.5968856919,NGC-7-1
1673,-999,-2.33471306879,11,0.0,-1.0,160.720028809,2,19.18078,-999.0,,,NGC-7-1
1674,3,-2.3391047574,11,7.8994128063,0.264055644525,160.719984924,984,23.5869388598,0.91925,23.4285659826,22.4048938868,NGC-7-1
1675,3,-2.37398182488,11,0.0,-1.0,160.675436739,8,23.7004342183,0.13255,23.4567065887,22.7255307866,NGC-7-1
1676,3,-2.38048178636,11,12.6782361614,0.24716075406,160.672172507,192,23.4291688083,1.43135,23.9513537948,22.9012906702,NGC-7-1
1677,-999,-2.33445267501,11,0.0,-1.0,160.744429765,128,23.2628320656,-999.0,23.3090146927,23.0957868388,NGC-7-1
1678,-999,-2.35584656163,11,0.0,-1.0,160.719673137,2000,23.2069606611,-999.0,22.4779719753,21.4012584973,NGC-7-1
1679,-999,-2.34724687154,11,0.0,-1.0,160.735754919,208,22.4866529934,-999.0,21.5444968757,19.9174421698,NGC-7-1
1680,-999,-2.33498972534,11,0.0,-1.0,160.758709319,128,23.6309418295,-999.0,23.7466537749,23.0366734774,NGC-7-1
1681,3,-2.3622805352,11,13.794473427,0.268951194861,160.724052664,1920,23.3407821609,1.347,23.5950546921,23.1067600542,NGC-7-1
1682,-999,-2.34510279981,11,0.0,-1.0,160.753610884,8,23.9164638255,-999.0,23.3988060915,22.6699911402,NGC-7-1
1683,-999,-2.35991990783,11,0.0,-1.0,160.739086904,4,,-999.0,,,NGC-7-1
1684,3,-2.4021231326,11,22.4294924144,0.355698344054,160.682990345,2000,23.0986423265,0.87715,22.6454296368,21.4692402301,NGC-7-1
1685,3,-2.29393686856,11,19.2941021618,0.254927650517,160.420747944,2008,22.9613189998,1.1692,22.5907211267,21.7882995532,NGC-7-1
1686,-999,-2.283368685,11,0.0,-1.0,160.440808566,8,23.7360662925,-999.0,23.2616082253,22.5849037749,NGC-7-1
1687,-999,-2.31484739068,11,0.0,-1.0,160.399870568,1808,23.4788761601,-999.0,22.7561588501,21.429376638,NGC-7-1
